Timestamp,still01-steam-pid.SP => (Aggregate=TimeAverage2),still01-steam-pid.DV01_PIT4055 => (Aggregate=TimeAverage2),still01-steam-pid.PV01-TIT4016 => (Aggregate=TimeAverage2),still01-steam-pid.PV02-TIT4015 => (Aggregate=TimeAverage2),still01-steam-pid.PV03-TIT4009 => (Aggregate=TimeAverage2),still01-steam-pid.DV02-PIT4011 => (Aggregate=TimeAverage2),still01-steam-pid.DV03-PIT4017 => (Aggregate=TimeAverage2),still01-steam-pid.DV04-FIT4054 => (Aggregate=TimeAverage2),still01-steam-pid.DV05-LIT4019 => (Aggregate=TimeAverage2),still01-steam-pid.CV-FCV4054 => (Aggregate=TimeAverage2)
7/15/2025 1:25:51 AM,211.2,70.40485948,211.64357,202.75688,198.77774,0.8677708,2.0147813584,5347.9223364,41.0016749,38
7/15/2025 1:25:53 AM,211.2,68.8376826,211.73233598,202.75688,198.77774,0.9134783021,2.0373802,5300.3281454,41.137995465,37.229
7/15/2025 1:25:55 AM,211.2,67.319756624,211.8861,202.75688,198.77774,0.9341097,2.0373802,5193.88065835,41.100513544,37
7/15/2025 1:25:57 AM,211.2,66.553638979,211.8861,202.75688,198.77774,0.9341097,2.0373802,5102.3025405,40.9274181225,37
7/15/2025 1:25:59 AM,211.2,65.9254101625,211.8861,202.75688,198.81745516,0.9341097,2.0373802,5046.154896,41.0251217,37
7/15/2025 1:26:01 AM,211.2,65.55424297,211.8861,202.75688,198.92538,0.9341097,2.0373802,5023.9585496,41.0752821225,37
7/15/2025 1:26:03 AM,211.2,65.424795105,211.8861,202.75688,198.9350085,0.9341097,2.0373802,5000.112512,40.946296747,37
7/15/2025 1:26:05 AM,211.2,65.323757924,211.95914169,202.75688,198.96213,0.9341097,2.0373802,4990.90298195,40.848026317,37
7/15/2025 1:26:07 AM,211.2,65.288414,212.08704,202.86807725,198.965145095,0.9341097,2.0373802,4995.4102072,40.860171088,37
7/15/2025 1:26:09 AM,211.2,65.288414,212.08704,202.92613,198.97366,0.9341097,1.95940766315,5006.12254165,41.060457264,37
7/15/2025 1:26:11 AM,211.2,65.288414,212.084837345,202.92613,198.978351605,0.9341097,1.9312229,5012.3097722,41.0893404055,37
7/15/2025 1:26:13 AM,211.2,65.2039482135,212.08093,202.92613,198.99167,0.8715575548,1.9312229,5009.53107425,41.410613875,37
7/15/2025 1:26:15 AM,211.2,65.125847135,212.08093,202.95349336,198.99167,0.8425253,1.9312229,5008.9846988,41.299386252,37
7/15/2025 1:26:17 AM,211.2,65.10768,212.08093,202.96797,198.99167,0.8425253,1.9312229,5023.33036155,41.010365361,37
7/15/2025 1:26:19 AM,211.2,65.10768,212.08093,202.96797,198.99167,0.8425253,1.9312229,5020.7976315,41.047540051,37
7/15/2025 1:26:21 AM,211.2,65.10768,212.08093,202.96797,198.99167,0.8425253,1.9312229,5011.18854225,41.0059418765,37
7/15/2025 1:26:23 AM,211.2,65.05747348,212.08093,202.96797,198.99167,0.8425253,1.9312229,4995.2778415,41.044881575,37
7/15/2025 1:26:25 AM,211.2,65.04167072,212.08093,202.96797,198.99167,0.8425253,1.9312229,4982.0543875,40.647706718,37
7/15/2025 1:26:27 AM,211.2,65.019924523,212.08093,202.96797,198.97529135,0.8425253,1.9312229,4982.0556481,40.545840128,37
7/15/2025 1:26:29 AM,211.2,65.012320712,212.08093,202.96797,198.92744,0.8425253,1.9312229,4988.52002505,40.6089262155,37
7/15/2025 1:26:31 AM,211.2,64.99411884,212.08093,202.947584565,198.92744,0.8425253,1.9312229,4997.1324104,40.788209975,37
7/15/2025 1:26:33 AM,211.2,64.98428,211.97999398,202.93668,198.92744,0.8425253,1.9312229,4987.97243205,40.91384516,37
7/15/2025 1:26:35 AM,211.2,64.97529575,211.7958,202.93668,198.92744,0.8425253,1.9312229,4975.80912375,40.918793,37
7/15/2025 1:26:37 AM,211.2,64.97097,211.7958,202.897667,198.92744,0.8425253,1.88864816465,4973.2907265,41.3726092025,37
7/15/2025 1:26:39 AM,211.2,64.97097,211.75912683,202.87666,198.92744,0.8425253,1.8724586,4955.20944,40.9020639435,37
7/15/2025 1:26:41 AM,211.2,64.97097,211.69191,202.87666,198.92744,0.8425253,1.8724586,4953.839795,40.9716748605,37
7/15/2025 1:26:43 AM,211.2,64.946151525,211.69191,202.87666,198.92744,0.8425253,1.8724586,4959.8348255,40.974453214,37
7/15/2025 1:26:45 AM,211.2,64.93412,211.69191,202.87666,198.92744,0.8425253,1.8724586,4956.1737398,40.925287592,37
7/15/2025 1:26:47 AM,211.2,64.93412,211.69191,202.87666,198.92744,0.8425253,1.8724586,4959.824516,40.843487824,37
7/15/2025 1:26:49 AM,211.2,64.93412,211.69191,202.84966216,198.92744,0.8425253,1.8724586,4969.9234585,41.136148202,37
7/15/2025 1:26:51 AM,211.2,64.90778996,211.69191,202.8349,198.88651114,0.8425253,1.8724586,4970.37268725,41.148804,37
7/15/2025 1:26:53 AM,211.2,64.89488,211.69191,202.8349,198.7614,0.8425253,1.8724586,4960.5037559,41.09984688,37
7/15/2025 1:26:55 AM,211.2,64.87899206,211.66090518,202.8349,198.7614,0.8425253,1.8724586,4969.8703031,41.427209028,37
7/15/2025 1:26:57 AM,211.2,64.87106,211.60243,202.8349,198.7614,0.8425253,1.8724586,4956.760684,41.442924,37
7/15/2025 1:26:59 AM,211.2,64.87106,211.60243,202.8349,198.7614,0.8425253,1.8724586,4941.07951945,40.870926512,37
7/15/2025 1:27:01 AM,211.2,64.87106,211.60243,202.8349,198.7614,0.8104791802,1.8724586,4952.0559251,40.4467902085,37
7/15/2025 1:27:03 AM,211.2,64.899605,211.60243,202.8349,198.75515087,0.7944441,1.8724586,4961.9753442,40.77949488,37
